read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR23872596.1278560	Q5F4D8	AlkB	1.06e-07	45.1	42.3	52
SRR23872596.1282059	A0AAN5C2R9	Cutinase_like	9.49e-13	59.3	52.9	51
SRR23872596.1283290	A0ABQ1I328	AlkB	5.69e-10	50.8	47.2	53
SRR23872596.1284768	A0A1X0BAF1	AlkB	6.93e-13	59.7	55.8	52
SRR23872596.1284798	Q5F4D8	AlkB	2.79e-13	60.8	54.0	50
SRR23872596.1290288	A0A6S7BQ61	MHETase_like	3.3e-12	57.8	45.3	53
SRR23872596.1291171	A0A640TPP2	AlkB	5.72e-11	54.3	48.0	50
SRR23872596.1296390	A0AAN5C2R9	Cutinase_like	2.05e-16	69.7	63.5	52
SRR23872596.1297303	A0A1Z5KA76	AlkB	5.76e-11	54.3	47.1	51
SRR23872596.1298267	A0A7W7QPZ7	PETase_like	1.7e-22	86.3	80.8	52
SRR23872596.1298378	A0AAN5C2R9	Cutinase_like	1.77e-12	58.5	48.1	52
SRR23872596.1298955	A0A2S0WMZ0	AlkB	4.81e-29	103	100.0	52
SRR23872596.1299235	A0A132NE97	AlkB	1.81e-07	44.3	44.0	50
SRR23872596.1299437	A0AAE5RWI6	AlkB	2.99e-23	85.9	75.0	52
SRR23872596.1300531	A0AAP8QDB7	AlkB	1.9e-07	44.3	47.1	51
SRR23872596.1306555	A0A318LRJ6	AlkB	2.9e-11	55.1	54.0	50
SRR23872596.1306604	J4UWC3	Cutinase_like	2.62e-07	43.9	36.5	52
SRR23872596.1307445	A0AAN5C2R9	Cutinase_like	8.84e-06	39.7	42.3	52
SRR23872596.1312049	A0A101N0H2	AlkB	5.18e-24	90.1	75.5	53
SRR23872596.1312868	A0ABW3HCW7	AlkB	9.86e-13	59.3	55.8	52
SRR23872596.1313777	A0AAP8QDB7	AlkB	4.53e-18	73.9	64.0	50
SRR23872596.1314859	A0A6V7C0V6	MHETase_like	2.22e-14	63.9	56.9	51
SRR23872596.1318811	A0A9W6J5G5	AlkB	3.15e-15	66.2	64.0	50
SRR23872596.1318947	A0A9P5AHW0	Cutinase_like	1.52e-13	61.6	49.0	51
SRR23872596.1323273	A0A068SVA1	AlkB	2.39e-23	85.9	78.8	52
SRR23872596.1330251	A0ABR6U946	Cutinase_like	1.29e-12	58.9	51.9	52
SRR23872596.1330682	G1C7R7	AlkB	5.5e-18	70.1	58.8	51
SRR23872596.1331901	A0A975NAZ0	AlkB	2.12e-24	89.0	80.8	52
SRR23872596.1335039	A0A4R7NZR6	AlkB	1.31e-28	102	86.8	53
SRR23872596.1342061	A0A8H5WTA5	Cutinase_like	1.08e-07	45.1	43.4	53
SRR23872596.1344450	A0A1S8ATA1	AlkB	7.38e-11	53.9	52.9	51
SRR23872596.1345697	A0A8S0XI19	AlkB	4.12e-11	54.7	54.9	51
SRR23872596.1347111	A0A538SMW8	Cutinase_like	8.8e-15	63.9	60.4	53
SRR23872596.1347457	A0A3Q9UUP3	AlkB	3.34e-24	90.5	80.8	52
SRR23872596.1348683	A0A922NQS1	Cutinase_like	1.83e-06	41.6	35.8	53
SRR23872596.1349346	A0A0P8X0D6	Cutinase_like	4.6e-06	40.4	40.4	52
SRR23872596.1352142	A0A9W9EYN0	Cutinase_like	7.41e-25	92.4	81.1	53
SRR23872596.1352379	A0A318E317	AlkB	8.27e-17	70.9	51.9	52
SRR23872596.1352931	A0A922NQS1	Cutinase_like	7.25e-13	59.7	55.8	52
SRR23872596.1354148	A0A099F6W3	AlkB	4.69e-26	95.5	90.4	52
SRR23872596.1354359	A0A6J4ZXS4	MHETase_like	4.82e-18	74.3	63.5	52
SRR23872596.1356061	A0A917Q8D6	AlkB	5.92e-29	103	86.5	52
SRR23872596.1358809	Q5F4D8	AlkB	6.34e-06	40.0	36.5	52
SRR23872596.1362167	A0AAN5C2R9	Cutinase_like	7.77e-14	62.4	60.8	51
SRR23872596.1362235	A0AAN5C2R9	Cutinase_like	7.89e-08	45.4	43.1	51
SRR23872596.1363801	A0A554WIU4	MHETase_like	1.56e-19	78.6	70.6	51
SRR23872596.1367436	A0A0G4NCV0	Cutinase_like	5.49e-08	45.8	47.1	51
SRR23872596.1368544	A0A0X3XA00	AlkB	4.03e-21	82.4	72.5	51
SRR23872596.1373237	A0A318LRJ6	AlkB	7.76e-11	53.9	43.4	53
SRR23872596.1374278	A0A074K8M8	Cutinase_like	5.79e-17	71.2	66.0	50
SRR23872596.1374515	A0A254U084	Cutinase_like	2.51e-06	41.2	44.0	50
SRR23872596.1376857	A0A0P8X0D6	Cutinase_like	2.49e-23	88.2	71.2	52
SRR23872596.1377307	A0A286RH75	Cutinase_like	5.68e-08	45.8	45.1	51
SRR23872596.1382015	A0A9P5AHW0	Cutinase_like	2.66e-10	52.4	48.1	52
SRR23872596.1385654	A0ABX3AU41	AlkB	1.13e-08	47.8	46.0	50
SRR23872596.1386779	A0A922NQS1	Cutinase_like	5.76e-08	45.8	43.1	51
SRR23872596.1387059	A0ABQ1THA2	AlkB	4.75e-20	79.3	72.0	50
SRR23872596.1387342	A0A916SVV4	AlkB	9.84e-14	62.0	55.8	52
SRR23872596.1387799	A0ABX3AU41	AlkB	1.13e-08	47.8	46.0	50
SRR23872596.1388667	A0A517L0X3	Cutinase_like	1.29e-17	73.2	63.5	52
SRR23872596.1395582	D1MBV2	AlkB	3.19e-26	92.0	79.2	53
SRR23872596.1397901	A0A922NQS1	Cutinase_like	6.81e-07	42.7	46.0	50
SRR23872596.1399498	A0A5Q2FFQ5	Cutinase_like	8.85e-06	39.7	50.0	52
SRR23872596.1401525	A0ABW3HCW7	AlkB	3.39e-09	49.3	46.0	50
SRR23872596.1405346	A0AAN5C2R9	Cutinase_like	6.94e-13	59.7	55.8	52
SRR23872596.1406843	A0A0P9CMX4	AlkB	5.01e-13	60.1	58.5	53
SRR23872596.1407428	A9CMS7	AlkB	3.02e-20	80.5	68.6	51
SRR23872596.1409457	A0ABW0JGG9	AlkB	2.38e-26	94.0	82.7	52
SRR23872596.1411025	G1C7H9	AlkB	3e-18	74.7	68.0	50
SRR23872596.1413727	A0ABQ3C797	AlkB	7.66e-16	66.2	64.0	50
SRR23872596.1415530	A0AAN5C2R9	Cutinase_like	3.41e-15	66.2	63.5	52
SRR23872596.1420775	A0A9P5AHW0	Cutinase_like	7.94e-11	53.9	39.2	51
SRR23872596.1423413	A0A0D1YDG7	Cutinase_like	1.65e-11	55.8	35.8	53
SRR23872596.1429026	A0A5B1L399	Cutinase_like	1.77e-12	58.5	52.6	57
SRR23872596.1434957	A0A375GMW7	AlkB	2.48e-26	94.0	76.9	52
SRR23872596.1435963	A0ABQ1UBS5	AlkB	1.07e-26	97.8	88.2	51
SRR23872596.1442666	A0A8H6D6M8	Cutinase_like	1.82e-09	50.1	43.4	53
SRR23872596.1444521	A0A916NB75	Cutinase_like	1.33e-06	42.0	49.0	51
SRR23872596.1446286	A0A101S1Y2	AlkB	2.36e-28	101	92.5	53
SRR23872596.1449827	A0A1D7Y9M7	AlkB	1.01e-10	53.5	50.0	52
SRR23872596.1450539	M5EVX8	AlkB	8.05e-22	82.0	64.2	53
SRR23872596.1453905	A0A0P9CMX4	AlkB	5.2e-26	96.3	86.5	52
SRR23872596.1457107	A0A098Y8G2	AlkB	5.3e-21	82.0	76.0	50
SRR23872596.1457771	A0A222E0D5	MHETase_like	7.8e-08	45.4	43.4	53
SRR23872596.1460246	A0A0D0N7X3	AlkB	8.31e-06	39.7	39.2	51
SRR23872596.1460641	A0ABM8C2J5	AlkB	3.32e-23	87.8	83.0	53
SRR23872596.1462521	A0A494WC74	AlkB	9.12e-13	59.3	46.2	52
SRR23872596.1465360	A0A0V8IPE0	AlkB	5.08e-20	79.3	75.0	52
SRR23872596.1468994	A0ABQ5TAM8	AlkB	1.65e-12	58.5	57.7	52
SRR23872596.1470209	A0A975NRQ0	AlkB	1.87e-28	99.4	84.6	52
SRR23872596.1471816	A0AAN5C2R9	Cutinase_like	9.76e-07	42.4	45.3	53
SRR23872596.1474351	A0A1E3LRC3	AlkB	2.15e-11	55.5	50.9	53
SRR23872596.1477611	A0ABM6H719	AlkB	2.35e-09	49.7	53.8	52
SRR23872596.1479704	A0ABR7MBV8	AlkB	1.78e-18	75.5	59.6	52
SRR23872596.1486221	A0AAN5C2R9	Cutinase_like	7.77e-14	62.4	62.0	50
SRR23872596.1487016	A0ABM8C2J5	AlkB	1.12e-26	97.1	88.7	53
SRR23872596.1488128	A0ABM8C2J5	AlkB	1.12e-26	97.1	88.7	53
SRR23872596.1495961	A0A4R7PD18	AlkB	1.37e-29	105	96.2	52
SRR23872596.1499672	A0AAN5C2R9	Cutinase_like	6.82e-07	42.7	42.0	50
SRR23872596.1502736	A0AAN5C2R9	Cutinase_like	2.51e-06	41.2	39.6	53
SRR23872596.1502955	A0AAN5C2R9	Cutinase_like	6.82e-07	42.7	42.0	50
SRR23872596.1503049	A0A538SMW8	Cutinase_like	2.55e-12	57.4	56.6	53
SRR23872596.1508293	Q5F4D8	AlkB	6.95e-19	76.6	62.3	53
SRR23872596.1511035	A9CMS7	AlkB	2.69e-13	60.8	55.6	54
SRR23872596.1511578	A0A364V7S2	AlkB	1.24e-09	50.4	48.1	52
SRR23872596.1517154	A0A1B1UJ32	AlkB	7.68e-14	62.4	58.9	56
SRR23872596.1517379	G1C7H9	AlkB	2.28e-18	75.1	66.0	53
SRR23872596.1517711	A0AAN5C2R9	Cutinase_like	4.06e-11	54.7	58.0	50
SRR23872596.1518867	A0AAN5C2R9	Cutinase_like	4.06e-11	54.7	58.0	50
SRR23872596.1519008	A0A0D1YDG7	Cutinase_like	2.13e-08	47.0	44.2	52
SRR23872596.1521479	A0AAE6Y585	AlkB	2.61e-07	43.9	36.5	52
SRR23872596.1521773	A0A382XFA1	Cutinase_like	9.67e-19	75.1	69.2	52
SRR23872596.1522300	A0A4S3MN35	AlkB	1.93e-16	69.7	68.0	50
SRR23872596.1525192	A0A0K8P8E7	MHETase_like	9.74e-16	67.8	56.9	51
SRR23872596.1528729	A0ABR7MBV8	AlkB	1.61e-17	72.8	60.8	51
SRR23872596.1529596	A0ABQ2CPL7	AlkB	2.47e-22	85.5	77.4	53
SRR23872596.1531300	A0A6J4T4G5	AlkB	1.1e-23	89.7	71.2	52
SRR23872596.1536325	A0A318T8C6	AlkB	3.73e-17	71.6	61.1	54
SRR23872596.1536690	A0A316YF96	Cutinase_like	4.21e-11	54.7	49.1	55
SRR23872596.1539983	A0AAN5C2R9	Cutinase_like	8.4e-17	70.9	66.0	53
SRR23872596.1542193	C7EAV9	AlkB	3.67e-30	102	90.4	52
SRR23872596.1542258	Q9AP11	AlkB	1.84e-12	58.5	49.1	53
SRR23872596.1543470	A0A248UDQ6	Cutinase_like	8.17e-20	79.0	74.0	50
SRR23872596.1545309	A0A1X0I552	AlkB	1.61e-08	47.4	48.0	50
SRR23872596.1545827	A9CMS7	AlkB	7.35e-16	68.2	58.5	53
SRR23872596.1550365	W4MAT7	AlkB	2.9e-08	46.6	35.6	59
SRR23872596.1553024	A0A1X0BAF1	AlkB	2.12e-11	55.5	52.9	51
SRR23872596.1559694	A0ABM8C2J5	AlkB	5.71e-27	97.8	81.1	53
SRR23872596.1569646	A0A922NQS1	Cutinase_like	2.51e-06	41.2	41.5	53
SRR23872596.1569846	G1C7H9	AlkB	6.09e-12	57.0	53.8	52
SRR23872596.1573433	A0ABQ3GCS7	AlkB	9.73e-29	102	94.2	52
SRR23872596.1579037	A0AAE8MYV6	Cutinase_like	8.36e-06	39.7	30.0	50
SRR23872596.1580157	A0A0V8IPE0	AlkB	1.41e-25	94.4	88.7	53
SRR23872596.1582061	A0A0P9CMX4	AlkB	2.73e-07	43.9	39.6	53
SRR23872596.1584072	A0A6N7LSU7	AlkB	4.3e-14	63.2	48.0	50
SRR23872596.1584503	A0ABQ1A8H7	Cutinase_like	6.03e-06	40.0	37.0	54
SRR23872596.1586221	A0A9P5AHW0	Cutinase_like	2.51e-06	41.2	41.0	61
SRR23872596.1586289	A0A1E3LRC3	AlkB	2.08e-16	69.7	63.5	52
SRR23872596.1586303	A0ABM6H719	AlkB	7.43e-08	45.4	48.0	50
SRR23872596.1590023	A0A0D1YDG7	Cutinase_like	2.63e-07	43.9	46.2	52
SRR23872596.1590769	Q5F4D8	AlkB	1.25e-18	75.9	64.7	51
SRR23872596.1595770	A0ABW3HCW7	AlkB	1.56e-19	78.6	75.0	52
SRR23872596.1598824	A0A0P8X0D6	Cutinase_like	2.6e-07	43.9	44.2	52
SRR23872596.1602266	A0A254U084	Cutinase_like	6.82e-10	51.2	52.0	50
SRR23872596.1607979	A0ABQ4SDE2	MHETase_like	1.76e-12	58.5	52.9	51
SRR23872596.1608925	A0ABQ4QT49	MHETase_like	2.06e-13	61.2	50.0	52
SRR23872596.1609624	A0AAI8PT37	MHETase_like	1.18e-14	64.7	51.0	51
SRR23872596.1610251	A0ABT6ZC43	Cutinase_like	7.46e-16	68.2	67.3	52
SRR23872596.1613205	A0ABW3HCW7	AlkB	1.56e-08	47.4	44.0	50
SRR23872596.1613233	A0AAD2BXW6	MHETase_like	1.9e-15	67.0	57.7	52
SRR23872596.1616286	A0A318LRJ6	AlkB	5.32e-14	62.8	49.0	51
SRR23872596.1619945	A0ABQ6BMW0	AlkB	6.24e-20	79.0	69.2	52
SRR23872596.1620092	A0A316YF96	Cutinase_like	1.19e-08	47.8	50.0	54
SRR23872596.1625393	A0A5Q2FFQ5	Cutinase_like	1.94e-07	44.3	49.0	51
SRR23872596.1625931	A0A922NQS1	Cutinase_like	1.64e-08	47.4	47.2	53
SRR23872596.1627463	A0AAN5C2R9	Cutinase_like	4e-16	68.9	69.8	53
SRR23872596.1628238	Q5F4D8	AlkB	1.96e-13	61.2	60.8	51
SRR23872596.1629972	A0AAN5C2R9	Cutinase_like	4.54e-12	57.4	53.8	52
SRR23872596.1630243	A0A382XFA1	Cutinase_like	2.32e-22	84.7	71.7	53
SRR23872596.1630372	G1C7H9	AlkB	5.44e-24	90.5	78.8	52
SRR23872596.1630509	A9CMS7	AlkB	9.64e-10	50.8	50.0	50
SRR23872596.1631946	A0A254U2U8	Cutinase_like	1.64e-11	55.8	50.0	56
SRR23872596.1632543	A0A101KQC9	AlkB	1.27e-25	94.4	92.3	52
SRR23872596.1634894	A0AAN5C2R9	Cutinase_like	5.68e-14	62.8	60.0	50
SRR23872596.1635174	A0A538SMW8	Cutinase_like	3.29e-07	43.5	39.6	53
SRR23872596.1635540	A0A922NQS1	Cutinase_like	8.12e-14	62.4	52.8	53
SRR23872596.1636233	A0AAN5C2R9	Cutinase_like	5.68e-14	62.8	60.0	50
SRR23872596.1636758	G1C7H9	AlkB	7.1e-22	84.7	78.4	51
SRR23872596.1639605	A0A7W2TWV7	Cutinase_like	2.55e-16	69.3	58.8	51
SRR23872596.1640440	G1C7R7	AlkB	1.08e-20	77.0	64.2	53
SRR23872596.1642337	A0ABM8C2J5	AlkB	1.63e-18	75.1	64.7	51
SRR23872596.1642764	A0A1E3LRC3	AlkB	2.15e-11	55.5	56.0	50
SRR23872596.1643495	A9CMS7	AlkB	3.14e-14	63.5	58.0	50
SRR23872596.1647446	A0A098Y8G2	AlkB	3.76e-27	98.6	84.6	52
SRR23872596.1648602	Q5F4D8	AlkB	4.15e-08	46.2	37.7	53
SRR23872596.1648945	A0A922NQS1	Cutinase_like	3.29e-06	40.8	40.4	52
SRR23872596.1649047	A0A316YF96	Cutinase_like	1.73e-06	41.6	46.2	52
SRR23872596.1649358	A0A922NQS1	Cutinase_like	3.29e-06	40.8	40.4	52
SRR23872596.1654002	A0A1X0BAF1	AlkB	6.93e-13	59.7	58.0	50
SRR23872596.1657759	A0AAP8QDB7	AlkB	2.47e-18	74.7	58.5	53
SRR23872596.1659005	A0ABR5DD64	AlkB	6.42e-27	97.8	88.2	51
SRR23872596.1659684	A0ABR5DD64	AlkB	6.42e-27	97.8	88.2	51
SRR23872596.1660336	A0AAN5C2R9	Cutinase_like	1.49e-10	53.1	42.3	52
SRR23872596.1661944	A0A0P9CMX4	AlkB	9.64e-25	92.8	80.8	52
SRR23872596.1662532	A9CMS7	AlkB	2.15e-11	55.5	52.0	50
SRR23872596.1664509	X0V3P1	Cutinase_like	2.65e-28	100	92.3	52
SRR23872596.1667571	A0ABM7Y2T5	AlkB	2.36e-12	58.2	48.1	52
SRR23872596.1668550	A0A1E7LQY9	AlkB	2.63e-13	60.8	54.7	53
SRR23872596.1670953	A0A538SMW8	Cutinase_like	1e-17	71.6	70.6	51
SRR23872596.1672100	A0A7C9TKJ7	Cutinase_like	2.44e-12	58.2	57.7	52
SRR23872596.1676215	A0ABW3HCW7	AlkB	3.86e-13	60.5	50.0	52
SRR23872596.1678121	G1C7H9	AlkB	9.81e-22	84.3	72.5	51
SRR23872596.1682741	A0A1X0I552	AlkB	2.62e-10	52.4	49.0	51
SRR23872596.1684134	A0AAN5C2R9	Cutinase_like	4.66e-15	65.9	60.8	51
SRR23872596.1686166	A0A1V2ICM1	AlkB	3.57e-13	60.5	53.8	52
SRR23872596.1688126	A0A286RH75	Cutinase_like	3.93e-20	80.1	63.5	52
SRR23872596.1689886	A0A316YF96	Cutinase_like	6.75e-07	42.7	48.1	52
SRR23872596.1691535	A0A9P5AHW0	Cutinase_like	4.03e-08	46.2	37.7	61
SRR23872596.1691965	A0A9W6J1J4	AlkB	1.88e-13	61.2	51.9	52
SRR23872596.1692398	A9CMS7	AlkB	8.66e-25	93.2	67.9	53
SRR23872596.1693293	M2VXL2	AlkB	3.17e-14	63.5	48.0	50
SRR23872596.1699878	A0A9W6N1A9	AlkB	4.66e-16	68.6	58.8	51
SRR23872596.1700757	A0AAN5C2R9	Cutinase_like	5.23e-16	68.6	58.8	51
SRR23872596.1702438	A0A9P4TBT9	Cutinase_like	1.21e-11	56.2	54.7	53
SRR23872596.1703197	A0A9P4TBT9	Cutinase_like	1.48e-10	53.1	53.8	52
SRR23872596.1704109	A0A848H7Y0	AlkB	7.42e-28	97.8	86.8	53
SRR23872596.1705478	A0ABQ3GCS7	AlkB	1.07e-26	97.1	92.3	52
SRR23872596.1705606	A0A9W9D218	Cutinase_like	1.74e-09	50.1	49.1	57
SRR23872596.1705774	A0A922NQS1	Cutinase_like	6.81e-10	51.2	49.0	51
SRR23872596.1706001	A0A318LRJ6	AlkB	3.57e-07	43.5	46.2	52
SRR23872596.1710247	A0A8H4J4L5	Cutinase_like	1.57e-11	55.8	53.8	52
SRR23872596.1711800	A0AAN5C2R9	Cutinase_like	1.59e-11	55.8	50.0	52
SRR23872596.1712209	A0A0P9CMX4	AlkB	2.03e-20	80.9	75.9	54
SRR23872596.1713337	A0ABW3HCW7	AlkB	2.92e-16	69.3	63.5	52
SRR23872596.1714302	A0AAN5C2R9	Cutinase_like	1.95e-10	52.8	51.9	52
SRR23872596.1717086	A0A917Q8D6	AlkB	8.82e-25	92.4	80.8	52
SRR23872596.1718521	A0A919XRH9	AlkB	2.17e-15	66.6	58.8	51
SRR23872596.1720641	A0A066TQ18	AlkB	2.67e-24	90.9	84.9	53
SRR23872596.1720652	A9CMS7	AlkB	1.07e-10	53.5	49.0	51
SRR23872596.1721413	Q5F4D8	AlkB	3.16e-22	85.9	78.4	51
SRR23872596.1721554	A0A1E7N1S6	AlkB	1.73e-15	67.0	57.7	52
SRR23872596.1722216	F2KF27	Cutinase_like	5.17e-27	97.8	88.5	52
SRR23872596.1727637	A0A4R7NZR6	AlkB	2.29e-20	80.5	61.5	52
SRR23872596.1728534	A0A4R7NZR6	AlkB	2.29e-20	80.5	61.5	52
SRR23872596.1729154	A0A1X0I552	AlkB	1.31e-06	42.0	38.5	52
SRR23872596.1729512	A0A9P5AHW0	Cutinase_like	3.29e-06	40.8	40.4	52
SRR23872596.1729623	A0AAN5C2R9	Cutinase_like	1.19e-14	64.7	58.0	50
SRR23872596.1735948	A0A919XRH9	AlkB	1.06e-24	92.0	78.8	52
SRR23872596.1737043	A0AAN5C2R9	Cutinase_like	5.51e-08	45.8	38.9	54
SRR23872596.1743155	A0ABW3HCW7	AlkB	7.5e-08	45.4	44.2	52
SRR23872596.1744063	A0AAN5C2R9	Cutinase_like	2.43e-12	58.2	51.0	51
SRR23872596.1745930	G1C7H9	AlkB	1.44e-23	89.4	76.9	52
SRR23872596.1746421	A0A679JIX2	MHETase_like	9.86e-13	59.3	56.6	53
SRR23872596.1748331	A0ABR5Y9W7	AlkB	5.89e-25	92.4	84.6	52
SRR23872596.1754741	A0A512NG10	AlkB	2.76e-28	102	84.6	52
SRR23872596.1755703	A0A318LRJ6	AlkB	1.06e-10	53.5	44.2	52
SRR23872596.1759069	A0A0P9CMX4	AlkB	1.65e-17	72.8	66.0	53
SRR23872596.1759498	A0A1E3LRC3	AlkB	2.8e-19	77.8	67.9	53
SRR23872596.1759822	A0A1X0BAF1	AlkB	6.32e-06	40.0	41.5	53
SRR23872596.1763670	A0A5E7UWM9	AlkB	4.66e-22	85.1	74.5	51
SRR23872596.1766770	A0AAN5C2R9	Cutinase_like	2.65e-07	43.9	38.5	52
SRR23872596.1771008	A0A1Y3PDX4	AlkB	1.9e-07	44.3	40.4	52
SRR23872596.1779856	A0AAU7QPF4	AlkB	4.18e-30	103	90.4	52
SRR23872596.1781226	I3XEW5	AlkB	1.78e-19	75.9	70.6	51
SRR23872596.1781287	A0A0M8PKR8	AlkB	8.61e-09	48.1	44.4	54
SRR23872596.1784199	A0ABQ1UKW1	AlkB	3.69e-25	93.2	81.1	53
SRR23872596.1787329	A0A076EYD1	AlkB	3.95e-08	46.2	44.0	50
SRR23872596.1788649	A0A0P8X0D6	Cutinase_like	5.85e-12	57.0	51.9	52
SRR23872596.1788724	A0A0N0U9H2	AlkB	1.27e-09	50.4	55.8	52
SRR23872596.1794497	A0A1S9RVN2	Cutinase_like	8.1e-14	62.4	60.0	50
SRR23872596.1794695	A0A5Q2FFQ5	Cutinase_like	2.15e-08	47.0	54.9	51
SRR23872596.1794995	A0AAI9EJE0	AlkB	1.92e-15	65.5	55.8	52
SRR23872596.1800352	A9CMS7	AlkB	1.57e-11	55.8	52.9	51
SRR23872596.1800779	A0A0N0U9H2	AlkB	8.21e-13	59.3	50.0	52
SRR23872596.1801698	A0A4R7PD18	AlkB	3.38e-33	115	100.0	50
SRR23872596.1802408	A0A0D1YDG7	Cutinase_like	8.74e-06	39.7	32.1	53
SRR23872596.1803226	A0A2T0SGF7	AlkB	3.02e-14	63.5	58.8	51
SRR23872596.1803747	A0A4R7PD18	AlkB	3.38e-33	115	100.0	50
SRR23872596.1804635	A0A0D1YDG7	Cutinase_like	1.93e-10	52.8	48.0	50
SRR23872596.1804671	A0A0D1YDG7	Cutinase_like	1.93e-10	52.8	48.0	50
SRR23872596.1804672	A0A0D1YDG7	Cutinase_like	1.93e-10	52.8	48.0	50
SRR23872596.1805087	A0A0D1YDG7	Cutinase_like	1.93e-10	52.8	48.0	50
SRR23872596.1805202	A0A0P9CMX4	AlkB	3.7e-19	77.4	56.6	53
SRR23872596.1805244	G1C7H9	AlkB	3.52e-16	68.9	59.6	52
SRR23872596.1806748	A0A1E3LRC3	AlkB	3.41e-22	85.9	78.8	52
SRR23872596.1807845	A0A5Q2FFQ5	Cutinase_like	3.27e-09	49.3	58.5	53
SRR23872596.1809019	A0ABX8A1X8	Cutinase_like	4.29e-17	71.6	57.7	52
SRR23872596.1811646	A0A9P5AHW0	Cutinase_like	3.27e-09	49.3	37.1	62
SRR23872596.1812813	A0ABY6Y3A1	AlkB	9e-25	92.0	75.5	53
SRR23872596.1814405	A0AAP8QDB7	AlkB	8.25e-16	67.8	54.7	53
SRR23872596.1814998	A0AAN5C2R9	Cutinase_like	1.59e-11	55.8	54.9	51
SRR23872596.1815771	A0A0M8PKR8	AlkB	6.96e-13	59.7	49.0	51
SRR23872596.1816815	G1C7H9	AlkB	1.3e-20	81.3	69.2	52
SRR23872596.1823130	A0AAN5C2R9	Cutinase_like	1.77e-12	58.5	60.0	50
SRR23872596.1824081	A0A3Q9QYA5	AlkB	6.95e-13	59.7	54.9	51
SRR23872596.1824248	A0A8H4L3X7	Cutinase_like	1.27e-09	50.4	40.4	52
SRR23872596.1824973	B6Z2A7	AlkB	1.29e-30	103	88.5	52
SRR23872596.1827051	A0A1C7N448	Cutinase_like	1.28e-09	50.4	48.0	50
SRR23872596.1828170	A0A1X1UCC7	AlkB	2.41e-12	58.2	50.9	53
SRR23872596.1828434	A0A0K8P6T7	PETase_like	1.42e-23	88.2	78.8	52
SRR23872596.1830372	A0A922NQS1	Cutinase_like	1.34e-06	42.0	42.3	52
SRR23872596.1831291	A0A316YF96	Cutinase_like	1.81e-06	41.6	45.1	51
SRR23872596.1831304	A0AA86M8V4	AlkB	1.04e-23	89.7	78.8	52
SRR23872596.1833734	A0A291H1I8	AlkB	2.09e-16	69.3	68.6	51
SRR23872596.1834697	A0ABW1TSY4	AlkB	1.89e-21	81.3	74.0	50
SRR23872596.1839611	A0AAN5C2R9	Cutinase_like	4.74e-12	57.4	50.0	52
SRR23872596.1841108	Q5F4D8	AlkB	3.24e-18	74.7	62.0	50
SRR23872596.1843473	A0A316YF96	Cutinase_like	6.35e-09	48.5	47.1	51
SRR23872596.1845454	A0AAN5C2R9	Cutinase_like	2.14e-16	69.7	60.4	53
SRR23872596.1846907	A0A3C1KS13	Cutinase_like	1.24e-15	67.4	62.0	50
SRR23872596.1849654	A0A1Z5KRP3	AlkB	6.76e-10	51.2	48.0	50
SRR23872596.1851181	A0AAN5C2R9	Cutinase_like	9.49e-13	59.3	53.8	52
SRR23872596.1854051	A0A5C8KWC4	AlkB	4.43e-18	74.3	66.0	50
SRR23872596.1854404	A0A917Q8D6	AlkB	6.35e-25	92.8	75.0	52
SRR23872596.1857249	G1C7H9	AlkB	1.79e-20	80.9	71.2	52
SRR23872596.1857301	A0A3Q8MC64	AlkB	1.04e-09	50.1	48.0	50
SRR23872596.1861699	A9CMS7	AlkB	2.12e-23	89.4	77.4	53
SRR23872596.1862068	A0A1X0BAF1	AlkB	5.66e-08	45.8	45.1	51
SRR23872596.1864451	A0A0P9CMX4	AlkB	1.09e-16	70.5	56.6	53
SRR23872596.1864543	A0A0Q2RTE8	AlkB	9.17e-13	59.3	51.0	51
SRR23872596.1865064	A0A3Q8MC64	AlkB	1.04e-09	50.1	42.0	50
SRR23872596.1865243	A0A0G4NCV0	Cutinase_like	1.14e-08	47.8	46.2	52
SRR23872596.1866477	A0AAE6Y585	AlkB	5.22e-22	84.7	71.2	52
SRR23872596.1867771	A0A401L182	Cutinase_like	1.41e-07	44.7	41.2	51
SRR23872596.1869660	G1C7H9	AlkB	3.52e-16	68.9	57.7	52
SRR23872596.1872183	A0A0P8X0D6	Cutinase_like	8.37e-12	56.6	54.0	50
SRR23872596.1872840	A0ABV6E5N6	Cutinase_like	1.74e-09	50.1	51.0	51
SRR23872596.1877767	A0ABQ6CYQ0	AlkB	3.28e-18	74.3	67.3	52
SRR23872596.1879804	A0AAN5C2R9	Cutinase_like	2.4e-06	41.2	44.2	52
SRR23872596.1881365	A0A5E6YM10	MHETase_like	8.66e-15	65.1	55.8	52
SRR23872596.1881440	A0A7I7XD97	Cutinase_like	2.58e-28	99.0	90.4	52
SRR23872596.1882787	A0A1X1UCC7	AlkB	3.17e-12	57.8	51.9	52
SRR23872596.1884611	A0A438K6N0	AlkB	5.89e-14	62.8	62.0	50
SRR23872596.1887075	A0A5Q2FFQ5	Cutinase_like	1.48e-07	44.7	54.0	50
SRR23872596.1887299	A0A9P5AHW0	Cutinase_like	2.27e-11	55.5	48.1	52
SRR23872596.1887602	A0A1T3WM18	AlkB	4.42e-12	57.4	53.8	52
