read_id	protein_id	family	evalue	bitscore	pident	aln_len
SRR28636381.1180080	A0AAN5C2R9	Cutinase_like	1.37e-08	47.4	46.8	47
SRR28636381.1180475	A0AAN5C2R9	Cutinase_like	1.05e-08	47.8	58.5	41
SRR28636381.1182509	A0A7W7SJU4	Cutinase_like	2.86e-09	49.3	46.7	45
SRR28636381.1183101	A0AAN5C2R9	Cutinase_like	1.37e-08	47.4	46.8	47
SRR28636381.1184843	A0ABN7YNI5	MHETase_like	9.27e-14	62.0	52.2	46
SRR28636381.1185393	A9CMS7	AlkB	1.24e-10	53.1	56.5	46
SRR28636381.1186610	A0ABN7YNI5	MHETase_like	9.27e-14	62.0	52.2	46
SRR28636381.1186694	A9CMS7	AlkB	3.88e-09	48.9	54.3	46
SRR28636381.1186974	A0A316YF96	Cutinase_like	1.68e-07	44.3	57.1	35
SRR28636381.1189371	A0A101KQC9	AlkB	1.17e-20	80.9	74.5	47
SRR28636381.1189393	A0A101KQC9	AlkB	3.15e-21	82.4	73.5	49
SRR28636381.1189590	G1C7H9	AlkB	8.35e-16	67.8	68.8	48
SRR28636381.1189707	G1C7H9	AlkB	8.35e-16	67.8	68.8	48
SRR28636381.1190326	A0A0D1YDG7	Cutinase_like	6.85e-08	45.4	46.9	49
SRR28636381.1190480	A0A9W6N1A9	AlkB	5.63e-16	68.2	67.5	40
SRR28636381.1192865	A0A538SMW8	Cutinase_like	8.45e-12	55.8	65.0	40
SRR28636381.1193135	A0A0P9CMX4	AlkB	3.92e-18	74.3	72.5	51
SRR28636381.1194648	A0A538SMW8	Cutinase_like	8.45e-12	55.8	65.0	40
SRR28636381.1195234	A0A076EYD1	AlkB	3.05e-18	74.3	74.0	50
SRR28636381.1195300	A0A0R3KEM9	AlkB	4.98e-08	45.8	53.8	39
SRR28636381.1197399	A0ABQ1SA56	AlkB	5.43e-22	84.3	85.4	48
SRR28636381.1197784	A0A2A3ZM66	AlkB	3.5e-15	65.9	59.2	49
SRR28636381.1198410	A0A918UKU4	Cutinase_like	5.93e-07	42.7	42.9	49
SRR28636381.1199313	A0AB38RPE9	Cutinase_like	3.16e-07	43.5	46.7	45
SRR28636381.1199333	A0A9P5AHW0	Cutinase_like	6.95e-11	53.9	44.0	50
SRR28636381.1201020	A0ABR7MBV8	AlkB	3.28e-16	68.9	84.2	38
SRR28636381.1202904	A0A3S4TG33	Cutinase_like	8.46e-24	89.4	88.0	50
SRR28636381.1203644	J4UWC3	Cutinase_like	5e-08	45.8	45.7	46
SRR28636381.1203818	A0A254U084	Cutinase_like	1.24e-07	44.7	51.1	45
SRR28636381.1204230	A0A9P5AHW0	Cutinase_like	2.43e-10	52.4	46.8	47
SRR28636381.1206266	A0AAN5C2R9	Cutinase_like	5.96e-07	42.7	50.0	38
SRR28636381.1206558	A0A9P5AHW0	Cutinase_like	8.53e-07	42.4	63.6	33
SRR28636381.1207314	A0A922NQS1	Cutinase_like	1.12e-06	42.0	41.7	48
SRR28636381.1207979	A0A8J4H1B4	Cutinase_like	2.08e-09	49.7	60.5	38
SRR28636381.1207982	A0A8J4H1B4	Cutinase_like	2.08e-09	49.7	60.5	38
SRR28636381.1209028	A0ABR7MBV8	AlkB	1.24e-10	53.1	46.5	43
SRR28636381.1209283	A0ABV6E5N6	Cutinase_like	5.35e-09	48.5	54.3	35
SRR28636381.1209365	A0ABQ6BST8	AlkB	9.09e-15	64.7	61.7	47
SRR28636381.1209394	A0ABY6Y3A1	AlkB	5.71e-22	84.3	75.5	49
SRR28636381.1209811	A0AAN5C2R9	Cutinase_like	3.33e-10	52.0	45.8	48
SRR28636381.1209822	C1AAJ2	Cutinase_like	2.18e-09	49.7	44.0	50
SRR28636381.1211256	C1AAJ2	Cutinase_like	2.98e-09	49.3	44.0	50
SRR28636381.1213327	A0A0D1YDG7	Cutinase_like	1.95e-08	47.0	63.6	33
SRR28636381.1214551	A0A3Q8MC64	AlkB	5.53e-14	61.2	61.7	47
SRR28636381.1215843	A0AAN5C2R9	Cutinase_like	4.55e-07	43.1	45.5	44
SRR28636381.1217044	A0A0P9CMX4	AlkB	1.39e-21	84.0	75.5	49
SRR28636381.1217601	A0AAN5C2R9	Cutinase_like	2.37e-13	60.8	53.1	49
SRR28636381.1218261	A0ABN7YNI5	MHETase_like	6.78e-14	62.4	57.1	49
SRR28636381.1219001	A0AAN5C2R9	Cutinase_like	1e-08	47.8	53.7	41
SRR28636381.1221136	A0A8J3PN05	Cutinase_like	7.2e-09	48.1	45.7	46
SRR28636381.1222139	A0ABQ1SA56	AlkB	6.9e-26	94.7	91.8	49
SRR28636381.1222185	A0A7V8V8A4	Cutinase_like	2.53e-15	66.2	66.7	42
SRR28636381.1222528	A9CMS7	AlkB	8.96e-08	45.1	45.7	46
SRR28636381.1223384	A0ABN7YNI5	MHETase_like	2.98e-15	66.2	54.0	50
SRR28636381.1224702	A0A382CF23	Cutinase_like	5.32e-06	40.0	40.9	44
SRR28636381.1224756	J4UWC3	Cutinase_like	1.23e-07	44.7	38.8	49
SRR28636381.1224825	A0A328ACF0	Cutinase_like	3.84e-17	71.2	63.0	46
SRR28636381.1225878	A0A382CF23	Cutinase_like	9.98e-06	39.3	48.4	31
SRR28636381.1229045	A0AAE6Y585	AlkB	1.41e-08	47.4	46.0	50
SRR28636381.1229324	A0A2M6UEZ0	AlkB	1.27e-31	110	100.0	49
SRR28636381.1230370	A0A9P4TBT9	Cutinase_like	1.23e-07	44.7	51.0	49
SRR28636381.1230376	A0A9P4TBT9	Cutinase_like	1.37e-08	47.4	53.1	49
SRR28636381.1230470	A0ABQ1MNA4	AlkB	3.04e-23	87.8	79.6	49
SRR28636381.1234010	A0ABQ1SA56	AlkB	2.79e-19	77.0	77.6	49
SRR28636381.1235427	A0A6L6XPT2	Cutinase_like	2.07e-09	49.7	63.4	41
SRR28636381.1235665	A0A6J5FSP4	MHETase_like	9.06e-11	53.5	59.5	37
SRR28636381.1236143	A0A254U084	Cutinase_like	7.74e-06	39.7	43.8	48
SRR28636381.1236857	A0A5E6YN35	MHETase_like	3.54e-11	54.7	51.0	49
SRR28636381.1236868	A0A5E6YN35	MHETase_like	3.54e-11	54.7	51.0	49
SRR28636381.1236926	A0A5E6YN35	MHETase_like	5.93e-10	51.2	64.7	34
SRR28636381.1238669	A0A922NQS1	Cutinase_like	2.87e-06	40.8	48.5	33
SRR28636381.1238775	A0A922NQS1	Cutinase_like	2.87e-06	40.8	48.5	33
SRR28636381.1239080	Q5F4D8	AlkB	1.14e-15	67.4	59.2	49
SRR28636381.1240358	A0A0P9CMX4	AlkB	1.11e-06	42.0	50.0	36
SRR28636381.1241260	A0A9W6J5G5	AlkB	1.58e-09	50.1	42.9	49
SRR28636381.1245076	A0A0D1YDG7	Cutinase_like	7.08e-14	62.4	57.4	47
SRR28636381.1247087	Q5F4D8	AlkB	1.11e-06	42.0	44.2	43
SRR28636381.1247651	A0ABX3ST51	AlkB	3.89e-06	40.4	56.4	39
SRR28636381.1248309	A0A3P8MCK5	AlkB	1.56e-09	50.1	51.2	43
SRR28636381.1248986	A0A5N5E036	Cutinase_like	1.11e-09	50.4	71.0	31
SRR28636381.1249363	A0ABX3ST51	AlkB	5.33e-06	40.0	58.8	34
SRR28636381.1249802	A0A9P5AHW0	Cutinase_like	3.68e-08	46.2	33.3	60
SRR28636381.1250003	A0A0D1YDG7	Cutinase_like	5.65e-12	57.0	55.3	47
SRR28636381.1251260	A9CMS7	AlkB	2.76e-14	63.5	56.0	50
SRR28636381.1251930	A0AAN5C2R9	Cutinase_like	1.79e-16	69.7	75.5	49
SRR28636381.1257150	A0A0F5Q6U9	AlkB	1.52e-17	72.4	71.4	49
SRR28636381.1257229	A0A4E9EID8	Cutinase_like	2.87e-06	40.8	43.2	44
SRR28636381.1258202	A0ABW3HCW7	AlkB	2.41e-07	43.9	50.0	48
SRR28636381.1258820	A0A5E6YM10	MHETase_like	3.24e-13	60.5	49.0	49
SRR28636381.1259036	A0ABW3HCW7	AlkB	9.4e-08	45.1	50.0	48
SRR28636381.1260307	A0A7G9R817	Cutinase_like	6.88e-08	45.4	50.0	48
SRR28636381.1261304	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	57.1	49
SRR28636381.1261374	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	57.1	49
SRR28636381.1262024	A0AAE6Y585	AlkB	8e-18	73.2	77.6	49
SRR28636381.1262642	A0A1X0JSS9	AlkB	4.3e-13	60.1	54.2	48
SRR28636381.1262725	M7XAF4	Cutinase_like	1.23e-07	44.7	37.5	48
SRR28636381.1262819	A0A2M6UEZ0	AlkB	7.59e-12	56.6	50.0	50
SRR28636381.1264268	A0AAN5C2R9	Cutinase_like	2.33e-10	52.4	46.9	49
SRR28636381.1264806	A0A1X0BAF1	AlkB	9.99e-06	39.3	54.1	37
SRR28636381.1265637	A0ABQ1WTF3	AlkB	8.77e-18	71.2	63.3	49
SRR28636381.1265781	A0A1X0BAF1	AlkB	2.07e-06	41.2	48.9	47
SRR28636381.1266383	A0ABR8MEM1	Cutinase_like	6.89e-08	45.4	46.3	41
SRR28636381.1266425	A0A0R3KEM9	AlkB	8.86e-14	62.0	53.1	49
SRR28636381.1267473	A0A0D1YDG7	Cutinase_like	5.59e-06	40.0	45.2	42
SRR28636381.1268576	A0A8J4H1B4	Cutinase_like	4.84e-11	54.3	52.1	48
SRR28636381.1270868	J4UWC3	Cutinase_like	1.52e-06	41.6	47.7	44
SRR28636381.1271883	Q5F4D8	AlkB	7.31e-06	39.7	34.0	47
SRR28636381.1271908	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	57.1	49
SRR28636381.1274598	A0AAN5C2R9	Cutinase_like	3.35e-16	68.9	65.3	49
SRR28636381.1275321	A0A7M2XUF4	Cutinase_like	1.12e-29	103	98.0	49
SRR28636381.1275399	A0ABN7YNI5	MHETase_like	3.63e-14	63.2	58.7	46
SRR28636381.1276618	A0A1E7N1S6	AlkB	1.51e-06	41.6	43.8	48
SRR28636381.1276641	A0A448ISX3	AlkB	1.36e-11	55.8	63.3	49
SRR28636381.1276954	A0ABN7YNI5	MHETase_like	3.63e-14	63.2	58.7	46
SRR28636381.1277140	A0A448ISX3	AlkB	2.84e-12	57.8	63.3	49
SRR28636381.1279703	A0A7V8V8A4	Cutinase_like	3.12e-21	82.4	71.1	45
SRR28636381.1280306	A0AAN5C2R9	Cutinase_like	3.18e-10	52.0	53.8	39
SRR28636381.1280372	B6IHE3	AlkB	4.09e-06	40.4	49.0	51
SRR28636381.1282679	A0AAN5C2R9	Cutinase_like	1.12e-06	42.0	51.5	33
SRR28636381.1283297	A0AAN5C2R9	Cutinase_like	5.96e-07	42.7	48.7	39
SRR28636381.1284965	R8BBY6	Cutinase_like	3.5e-08	46.2	50.0	44
SRR28636381.1285513	M7XAF4	Cutinase_like	2.85e-09	49.3	56.8	44
SRR28636381.1286424	A0A9W6J5G5	AlkB	1.11e-12	58.9	57.1	49
SRR28636381.1286449	A0A9W6J5G5	AlkB	1.11e-12	58.9	57.1	49
SRR28636381.1291162	A0A1F7RXE6	Cutinase_like	1.89e-11	55.5	51.0	49
SRR28636381.1291418	A0ABV6E5N6	Cutinase_like	2.19e-06	41.2	61.3	31
SRR28636381.1291545	A0A4V1RKP6	Cutinase_like	1.9e-11	55.5	64.1	39
SRR28636381.1292700	A0A5N5E036	Cutinase_like	1.6e-06	41.6	45.5	44
SRR28636381.1294443	A0A1Z5KA76	AlkB	3.15e-07	43.5	41.3	46
SRR28636381.1294771	A0AAN5C2R9	Cutinase_like	6.25e-16	68.2	69.4	49
SRR28636381.1295817	A0A0R3DIQ5	AlkB	3.07e-25	93.2	95.9	49
SRR28636381.1298518	A0A0P9CMX4	AlkB	1.88e-11	55.5	57.9	38
SRR28636381.1301577	A0A1X1UCC7	AlkB	9.98e-06	39.3	50.0	44
SRR28636381.1302794	A0ABY5MKD3	AlkB	1.55e-20	78.6	70.0	50
SRR28636381.1302958	A0A1B2HRB8	AlkB	2.38e-23	88.2	90.0	50
SRR28636381.1303123	A0A9P5AHW0	Cutinase_like	5.35e-09	48.5	41.7	48
SRR28636381.1303400	A0A0C2A1Y4	Cutinase_like	3.49e-17	71.6	62.5	48
SRR28636381.1304961	A0A7C8IRU5	Cutinase_like	7.38e-06	39.7	55.3	38
SRR28636381.1305061	A0AAN5C2R9	Cutinase_like	2.71e-11	55.1	53.7	41
SRR28636381.1305220	A0AAW6LUQ4	Cutinase_like	2.19e-06	41.2	42.9	42
SRR28636381.1305351	A0AAN5C2R9	Cutinase_like	1.27e-13	61.6	60.4	48
SRR28636381.1305412	A0ABQ6CYQ0	AlkB	7.26e-16	67.8	70.5	44
SRR28636381.1305607	A0ABQ6CYQ0	AlkB	7.26e-16	67.8	70.5	44
SRR28636381.1306911	A0ABX0G5C4	AlkB	1.65e-25	94.4	88.0	50
SRR28636381.1308384	A0A316YF96	Cutinase_like	1.11e-06	42.0	46.8	47
SRR28636381.1309963	J4UWC3	Cutinase_like	5.32e-09	48.5	38.3	47
SRR28636381.1310846	A0AAN0RZQ7	Cutinase_like	1.05e-11	56.2	51.0	49
SRR28636381.1313047	A0A316YF96	Cutinase_like	3.09e-18	74.7	71.7	46
SRR28636381.1313118	A0A316YF96	Cutinase_like	3.09e-18	74.7	71.7	46
SRR28636381.1313394	A0A316YF96	Cutinase_like	3.09e-18	74.7	71.7	46
SRR28636381.1313562	A0A8H4JGE8	Cutinase_like	1.9e-11	55.5	65.9	44
SRR28636381.1313646	A0A316YF96	Cutinase_like	3.09e-18	74.7	71.7	46
SRR28636381.1314500	A0A238Z379	Cutinase_like	6.19e-09	48.1	53.3	45
SRR28636381.1314681	A0A918ITY3	AlkB	1.99e-15	66.6	66.7	48
SRR28636381.1315086	A0A328ACF0	Cutinase_like	2.05e-09	49.7	65.6	32
SRR28636381.1317154	A0A1S9RVN2	Cutinase_like	1.04e-14	64.7	55.1	49
SRR28636381.1318477	A0A1E3LRC3	AlkB	3.53e-11	54.7	56.3	48
SRR28636381.1320126	A0A0D1YDG7	Cutinase_like	7.94e-15	65.1	70.7	41
SRR28636381.1320496	Q5F4D8	AlkB	3.88e-09	48.9	54.2	48
SRR28636381.1321341	A0ABQ3C797	AlkB	8.94e-11	52.8	52.1	48
SRR28636381.1321453	Q5F4D8	AlkB	6.6e-11	53.9	51.1	45
SRR28636381.1321983	A0A508SWH9	MHETase_like	4.32e-07	43.1	59.5	37
SRR28636381.1324653	A0A365PEZ3	AlkB	2.87e-30	107	100.0	50
SRR28636381.1325503	A0A917KE28	AlkB	1.75e-07	44.3	42.0	50
SRR28636381.1325736	A0ABW3HCW7	AlkB	1.23e-07	44.7	41.3	46
SRR28636381.1325785	A0A066TQ18	AlkB	9.89e-09	47.8	53.3	45
SRR28636381.1327483	A0A6P2GGD3	AlkB	1.65e-17	72.4	73.5	49
SRR28636381.1329325	A0AAN5C2R9	Cutinase_like	3.97e-12	57.4	51.0	49
SRR28636381.1330041	D3B1Q5	Cutinase_like	1.01e-09	50.4	51.1	47
SRR28636381.1331255	A0A0F8AVQ6	AlkB	1.92e-08	47.0	51.1	45
SRR28636381.1331791	A0AAN5C2R9	Cutinase_like	1.45e-11	55.8	49.0	49
SRR28636381.1335683	A0A316YF96	Cutinase_like	4.52e-07	43.1	55.0	40
SRR28636381.1336224	A0A8I0ZK95	Cutinase_like	7.7e-06	39.7	38.0	50
SRR28636381.1336818	A0ABR7MBV8	AlkB	5.9e-07	42.7	47.4	38
SRR28636381.1337528	A0A316YF96	Cutinase_like	4.52e-07	43.1	55.0	40
SRR28636381.1337628	A0A538SMW8	Cutinase_like	3.18e-18	72.8	71.4	49
SRR28636381.1339052	G1C7H9	AlkB	4.12e-20	79.7	73.5	49
SRR28636381.1339121	G1C7H9	AlkB	4.12e-20	79.7	73.5	49
SRR28636381.1341064	G2Z023	AlkB	1.41e-08	47.0	54.8	31
SRR28636381.1342622	A0A5N5E036	Cutinase_like	3.17e-07	43.5	44.2	43
SRR28636381.1342634	A0ABW9Y6Q9	AlkB	6.53e-22	84.3	72.9	48
SRR28636381.1343632	A0A916IYK8	MHETase_like	3.16e-07	43.5	57.6	33
SRR28636381.1343686	Q5F4D8	AlkB	1.52e-06	41.6	38.1	42
SRR28636381.1345094	A0A5N5E036	Cutinase_like	3.17e-07	43.5	44.2	43
SRR28636381.1345769	A0A1X0BAF1	AlkB	1.51e-09	50.1	59.2	49
SRR28636381.1346388	A0ABQ1F8A1	AlkB	8.46e-22	84.0	83.7	49
SRR28636381.1346817	A0A5N5E036	Cutinase_like	1.24e-10	53.1	60.0	45
SRR28636381.1348616	A0ABW3HCW7	AlkB	1.87e-08	47.0	44.2	43
SRR28636381.1348625	A0ABQ2CPL7	AlkB	1.86e-15	66.6	62.0	50
SRR28636381.1348801	A0A7V8FSD0	MHETase_like	2.67e-08	46.6	57.1	35
SRR28636381.1350437	A0A0G4NCV0	Cutinase_like	2.59e-11	55.1	56.3	48
SRR28636381.1350931	A0ABM7G052	AlkB	1.06e-26	97.1	95.8	48
SRR28636381.1352618	Q5F4D8	AlkB	1.26e-16	70.1	57.1	49
SRR28636381.1353924	A0A8H4JGE8	Cutinase_like	5.07e-11	54.3	55.3	47
SRR28636381.1355904	A0AAN5C2R9	Cutinase_like	4.08e-15	65.9	66.0	47
SRR28636381.1356459	T5AAK8	Cutinase_like	1.95e-08	47.0	47.6	42
SRR28636381.1357252	T5AAK8	Cutinase_like	1.95e-08	47.0	47.6	42
SRR28636381.1358121	A0ABW3HCW7	AlkB	5.93e-07	42.7	47.5	40
SRR28636381.1358138	A0A1X0BAF1	AlkB	1.94e-11	55.5	63.6	44
SRR28636381.1361380	H2DK57	AlkB	4.68e-25	89.7	85.7	49
SRR28636381.1362491	H2DK57	AlkB	5.86e-26	92.0	88.0	50
SRR28636381.1362689	J4UWC3	Cutinase_like	8.09e-07	42.4	40.9	44
SRR28636381.1363204	A0ABR4MM10	Cutinase_like	3.66e-08	46.2	38.8	49
SRR28636381.1364551	A0ABQ5TAM8	AlkB	1.12e-20	80.9	79.6	49
SRR28636381.1364620	A0A849AG79	AlkB	9.45e-11	53.5	46.2	39
SRR28636381.1364918	A0A0N7H9C9	AlkB	5.85e-14	61.2	59.2	49
SRR28636381.1365559	A0AAN0RZQ7	Cutinase_like	6.23e-19	76.6	62.0	50
SRR28636381.1366944	A0A066TQ18	AlkB	2.24e-26	96.3	94.0	50
SRR28636381.1367660	A0ABW3HCW7	AlkB	3.9e-09	48.9	66.7	36
SRR28636381.1368165	A0A1X0BAF1	AlkB	6.69e-14	62.4	60.9	46
SRR28636381.1369416	A0ABR7MBV8	AlkB	1.42e-20	81.3	74.0	50
SRR28636381.1370416	A0A1X0BAF1	AlkB	6.69e-14	62.4	60.9	46
SRR28636381.1371961	A0A5N6B8J9	PETase_like	1.52e-09	50.1	53.2	47
SRR28636381.1371984	A0A5N6B8J9	PETase_like	1.52e-09	50.1	53.2	47
SRR28636381.1372443	A0A9P5AHW0	Cutinase_like	5.96e-10	51.2	50.0	42
SRR28636381.1372755	A0A9P5AHW0	Cutinase_like	5.96e-10	51.2	50.0	42
SRR28636381.1373075	A0AAN5C2R9	Cutinase_like	4.43e-18	74.3	74.0	50
SRR28636381.1373316	A0AAN5C2R9	Cutinase_like	4.43e-18	74.3	74.0	50
SRR28636381.1374088	A0A0D1YDG7	Cutinase_like	1.11e-06	42.0	47.1	34
SRR28636381.1375734	A0A5E7CBA4	Cutinase_like	7.61e-06	39.7	43.2	44
SRR28636381.1375866	A0A9P5AHW0	Cutinase_like	3e-06	40.8	39.6	48
SRR28636381.1376837	A0ABQ1SA56	AlkB	2.55e-16	68.9	73.5	49
SRR28636381.1378448	Q9AP11	AlkB	1.95e-08	47.0	59.0	39
SRR28636381.1378554	Q9AP11	AlkB	1.95e-08	47.0	59.0	39
SRR28636381.1379534	A0A1C1CNS6	Cutinase_like	2.3e-07	43.9	44.2	43
SRR28636381.1379941	A0ABW3HCW7	AlkB	1.87e-08	47.0	50.0	44
SRR28636381.1380037	A0A0N7H9C9	AlkB	5.49e-15	63.9	80.0	35
SRR28636381.1380379	A0A6J4ZUJ9	MHETase_like	4.34e-10	51.6	50.0	48
SRR28636381.1380871	Q5F4D8	AlkB	1.52e-06	41.6	45.0	40
SRR28636381.1381116	A0A9P5AHW0	Cutinase_like	3e-06	40.8	39.6	48
SRR28636381.1381722	A0A9P5AHW0	Cutinase_like	1.12e-06	42.0	48.7	39
SRR28636381.1382622	Q5F4D8	AlkB	8.08e-07	42.4	45.0	40
SRR28636381.1384551	K2RTV3	Cutinase_like	2.84e-09	49.3	52.8	36
SRR28636381.1384759	A0A1V2ICM1	AlkB	2.84e-06	40.8	46.8	47
SRR28636381.1384918	A0ABW3HCW7	AlkB	2.42e-10	52.4	60.0	45
SRR28636381.1385216	J4UWC3	Cutinase_like	1.11e-09	50.4	51.0	49
SRR28636381.1385245	K2RTV3	Cutinase_like	2.84e-09	49.3	52.8	36
SRR28636381.1386133	G1C7H9	AlkB	1.23e-10	53.1	58.1	43
SRR28636381.1387074	A0A9P4TBT9	Cutinase_like	4.81e-08	45.8	43.8	48
SRR28636381.1389053	A0AAP8QDB7	AlkB	1.67e-07	44.3	41.3	46
SRR28636381.1389598	A0A9P5B040	Cutinase_like	3.93e-06	40.4	46.7	45
SRR28636381.1389961	A0A9P4TBT9	Cutinase_like	4.81e-08	45.8	43.8	48
SRR28636381.1391760	A0A0L8BYC5	Cutinase_like	2.54e-08	46.6	53.3	45
SRR28636381.1392442	A0A0L8BYC5	Cutinase_like	2.54e-08	46.6	53.3	45
SRR28636381.1393418	A0ABQ5MH76	AlkB	5.31e-06	40.0	42.6	47
SRR28636381.1393427	A0ABQ5MH76	AlkB	9.97e-06	39.3	40.0	45
SRR28636381.1393726	Q5F4D8	AlkB	4.07e-06	40.4	47.9	48
SRR28636381.1394945	A0A640TPP2	AlkB	6.46e-17	70.9	65.9	44
SRR28636381.1395499	A0A178HXX9	AlkB	4.04e-27	98.2	95.8	48
SRR28636381.1395588	A0A916JIF2	MHETase_like	8.92e-16	67.8	58.0	50
SRR28636381.1397712	A0A679JIX2	MHETase_like	4.13e-12	57.4	53.2	47
SRR28636381.1399178	A0A1S9RVN2	Cutinase_like	4.43e-13	60.1	59.6	47
SRR28636381.1400013	A0A6L6XVY0	Cutinase_like	3.71e-11	54.7	56.9	51
SRR28636381.1400559	A0A8H4Q0Z6	Cutinase_like	3.89e-09	48.9	44.4	45
SRR28636381.1402030	U2XN45	AlkB	1.33e-11	55.8	63.3	49
SRR28636381.1403275	A0ABV6E5N6	Cutinase_like	4.54e-07	43.1	46.3	41
SRR28636381.1403322	Q5F4D8	AlkB	1.26e-13	61.6	52.2	46
SRR28636381.1403493	N6URL0	AlkB	5.45e-27	95.1	79.2	48
SRR28636381.1403697	A0AAN5C2R9	Cutinase_like	4.86e-11	54.3	55.3	47
SRR28636381.1406859	A0A1V2ICM1	AlkB	5.32e-06	40.0	40.8	49
SRR28636381.1407301	A0A917Q8D6	AlkB	3.92e-22	85.1	90.7	43
SRR28636381.1408542	A0ABX7ZNJ8	Cutinase_like	8.11e-07	42.4	64.9	37
SRR28636381.1409411	A0A0G4NCV0	Cutinase_like	4.85e-11	54.3	52.1	48
SRR28636381.1409753	A0A0G4NCV0	Cutinase_like	3.39e-13	60.5	61.0	41
SRR28636381.1411415	G1C7H9	AlkB	5.57e-06	40.0	42.9	49
SRR28636381.1411746	A9CMS7	AlkB	1.01e-11	56.2	51.0	49
SRR28636381.1413027	A0AAN5C2R9	Cutinase_like	1.17e-06	42.0	43.9	41
SRR28636381.1413196	A0AAN5C2R9	Cutinase_like	1.17e-06	42.0	43.9	41
SRR28636381.1413690	A0A1B1UJ32	AlkB	1.28e-16	70.1	61.2	49
SRR28636381.1413855	A0A1B1UJ32	AlkB	1.28e-16	70.1	61.2	49
SRR28636381.1416598	A0A508SWH9	MHETase_like	9.05e-11	53.5	51.0	49
SRR28636381.1417105	A0ABX6CDP8	MHETase_like	8.48e-10	50.8	46.9	49
SRR28636381.1418663	A0A1E7LQY9	AlkB	7.23e-09	48.1	45.7	46
SRR28636381.1419184	A0AAN5C2R9	Cutinase_like	4.35e-10	51.6	50.0	42
SRR28636381.1420628	A0A1P8U6C8	AlkB	9.31e-08	45.1	48.9	47
SRR28636381.1422859	A0A538SMW8	Cutinase_like	2.83e-15	65.1	60.0	50
SRR28636381.1425005	A0AAN5C2R9	Cutinase_like	3.32e-07	43.5	45.5	44
SRR28636381.1425553	A0AAN5C2R9	Cutinase_like	3.32e-07	43.5	45.5	44
SRR28636381.1425650	A0A5R8YRW0	Cutinase_like	3.22e-18	74.7	72.9	48
SRR28636381.1425685	A0A7V8FRR3	MHETase_like	5.05e-11	54.3	54.2	48
SRR28636381.1427039	A0A1E1JTL6	Cutinase_like	7.33e-06	39.7	46.3	41
SRR28636381.1427201	A0AAN5C2R9	Cutinase_like	2.32e-07	43.9	39.6	48
SRR28636381.1427247	A0AAN5C2R9	Cutinase_like	1.39e-11	55.8	51.1	47
SRR28636381.1427378	A0A9P5AHW0	Cutinase_like	1.88e-08	47.0	40.4	57
SRR28636381.1428620	A0A1E1JTL6	Cutinase_like	7.33e-06	39.7	46.3	41
SRR28636381.1429678	A0AAN5C2R9	Cutinase_like	1.78e-10	52.8	50.0	44
SRR28636381.1429693	A0AAN5C2R9	Cutinase_like	1.78e-10	52.8	50.0	44
SRR28636381.1429805	A0ABQ1F8A1	AlkB	1.91e-11	55.5	58.3	48
SRR28636381.1430606	A0ABX3MNN6	AlkB	2.1e-22	85.5	77.6	49
SRR28636381.1433258	Q9AP11	AlkB	1.24e-10	53.1	54.3	46
SRR28636381.1434502	A0ABQ1F8A1	AlkB	1.12e-12	58.9	59.2	49
SRR28636381.1435391	G1C7H9	AlkB	1.5e-15	67.0	71.4	49
SRR28636381.1435478	A0A3Q8MC64	AlkB	8.8e-06	39.3	56.3	32
SRR28636381.1436762	A0A5N5E036	Cutinase_like	3.18e-10	52.0	56.3	48
SRR28636381.1437734	A0A2W5FHM0	AlkB	1.99e-12	58.2	57.4	47
SRR28636381.1440916	G1C7H9	AlkB	7.33e-12	56.6	64.3	42
SRR28636381.1441129	W4LRR3	AlkB	1.49e-22	85.9	69.4	49
SRR28636381.1443464	A0ABY8Q7I9	AlkB	1.51e-09	50.1	60.0	50
SRR28636381.1444613	A0ABX9ETF1	AlkB	2.31e-19	77.4	85.1	47
SRR28636381.1445093	A0AAN5C2R9	Cutinase_like	8.68e-13	59.3	52.0	50
SRR28636381.1445531	A0A6J5K7F0	MHETase_like	6.78e-14	62.4	66.0	47
SRR28636381.1446548	A0A6L6XVY0	Cutinase_like	3.93e-06	40.4	53.1	32
SRR28636381.1447711	J4UWC3	Cutinase_like	9.36e-08	45.1	45.8	48
SRR28636381.1448020	A0A316YF96	Cutinase_like	1.52e-06	41.6	48.9	45
SRR28636381.1448514	A0A640VSU8	Cutinase_like	1.54e-12	58.5	60.4	48
SRR28636381.1451373	J4UWC3	Cutinase_like	1.28e-07	44.7	36.7	49
SRR28636381.1453587	A0A0F2LV31	Cutinase_like	5.61e-06	40.0	40.0	40
SRR28636381.1453984	A0AAN5C2R9	Cutinase_like	3.18e-10	52.0	47.6	42
SRR28636381.1457595	A0AAN5C2R9	Cutinase_like	8.15e-10	50.8	52.2	46
SRR28636381.1457773	A0AAN5C2R9	Cutinase_like	1e-08	47.8	45.8	48
SRR28636381.1458553	A0A1B1UJ32	AlkB	7.42e-27	98.6	85.7	49
SRR28636381.1458909	A0AAN5C2R9	Cutinase_like	1e-08	47.8	45.8	48
SRR28636381.1460389	A0A0W1R4J3	AlkB	1.27e-07	44.7	51.1	47
